before_image_id,after_image_id,pair_type,before_soma_area_mean,before_circularity_mean,before_neurite_length,before_branch_count,before_neurite_density,after_soma_area_mean,after_circularity_mean,after_neurite_length,after_branch_count,after_neurite_density,delta_soma_area_mean,delta_circularity_mean,delta_neurite_length,delta_branch_count,delta_neurite_density,dish,label,is_synthetic
d1_t00_ph007,d1_t06_ph402,real_longitudinal,1297.6666666666667,0.2258740277063149,395,36,0.10146416645260724,318.6,0.3142917720387174,261,16,0.1638418079096045,-979.0666666666667,0.08841774433240249,-134.0,-20.0,0.06237764145699727,1,6.0,False
d1_t00_ph008,d1_t06_ph390,real_longitudinal,2934.0,0.32164298367037514,181,10,0.06169052488070893,573.5,0.30389441477681056,350,20,0.15257192676547515,-2360.5,-0.017748568893564576,169.0,10.0,0.09088140188476622,1,6.0,False
d1_t00_ph009,d1_t06_ph389,real_longitudinal,1566.0,0.185349787431275,312,26,0.09961685823754789,321.25,0.43011295966490015,332,12,0.12918287937743192,-1244.75,0.24476317223362515,20.0,-14.0,0.029566021139884033,1,6.0,False
d1_t00_ph010,d1_t06_ph398,real_longitudinal,3392.0,0.06255666844838224,400,42,0.1179245283018868,230.0909090909091,0.3904816667680532,396,11,0.15645989727380483,-3161.909090909091,0.3279249983196709,-4.0,-31.0,0.03853536897191803,1,6.0,False
d1_t00_ph011,d1_t06_ph397,real_longitudinal,610.6666666666666,0.31890294093117527,381,29,0.10398471615720524,808.3333333333334,0.2322369199447779,301,13,0.12412371134020618,197.66666666666674,-0.08666602098639736,-80.0,-16.0,0.02013899518300094,1,6.0,False
d1_t00_ph012,d1_t06_ph386,real_longitudinal,1868.5,0.40780195162673194,351,36,0.09392560877709392,489.25,0.2234188841457722,310,27,0.15840572304547776,-1379.25,-0.18438306748095973,-41.0,-9.0,0.06448011426838383,1,6.0,False
d1_t00_ph013,d1_t06_ph401,real_longitudinal,1643.5,0.39884891483960994,298,38,0.09066017645269242,272.3333333333333,0.3839931971269599,239,4,0.14626682986536108,-1371.1666666666667,-0.01485571771265004,-59.0,-34.0,0.055606653412668655,1,6.0,False
d1_t00_ph014,d1_t06_ph388,real_longitudinal,3276.0,0.24801442698407702,212,16,0.06471306471306472,368.85714285714283,0.39452296287286476,353,23,0.1367157242447715,-2907.1428571428573,0.14650853588878773,141.0,7.0,0.07200265953170677,1,6.0,False
d1_t00_ph015,d1_t06_ph400,real_longitudinal,1207.6666666666667,0.27048166171992855,340,46,0.09384487993375655,371.6666666666667,0.22500391216325413,408,37,0.18295964125560538,-836.0,-0.04547774955667441,68.0,-9.0,0.08911476132184883,1,6.0,False
d1_t00_ph016,d1_t06_ph384,real_longitudinal,1730.5,0.3214714481953389,233,30,0.06732158335741115,327.2,0.47002194090065796,215,18,0.13141809290953546,-1403.3,0.14855049270531906,-18.0,-12.0,0.06409650955212431,1,6.0,False
d1_t00_ph017,d1_t06_ph400,real_longitudinal,4506.0,0.0758909259882185,481,42,0.10674656014203285,371.6666666666667,0.22500391216325413,408,37,0.18295964125560538,-4134.333333333333,0.14911298617503563,-73.0,-5.0,0.07621308111357253,1,6.0,False
d1_t00_ph018,d1_t06_ph400,real_longitudinal,2639.0,0.5405039676072818,119,20,0.04509283819628647,371.6666666666667,0.22500391216325413,408,37,0.18295964125560538,-2267.3333333333335,-0.3155000554440277,289.0,17.0,0.13786680305931892,1,6.0,False
d1_t00_ph019,d1_t06_ph400,real_longitudinal,1284.6666666666667,0.17801509497284726,610,88,0.15827711468604047,371.6666666666667,0.22500391216325413,408,37,0.18295964125560538,-913.0,0.04698881719040687,-202.0,-51.0,0.024682526569564905,1,6.0,False
d1_t00_ph020,d1_t06_ph397,real_longitudinal,3626.0,0.23794845794317018,227,25,0.0626034197462769,808.3333333333334,0.2322369199447779,301,13,0.12412371134020618,-2817.6666666666665,-0.005711537998392274,74.0,-12.0,0.061520291593929285,1,6.0,False
d1_t00_ph021,d1_t06_ph393,real_longitudinal,3578.0,0.17006304241999037,291,38,0.08133035215204025,689.2,0.27514776915693057,529,48,0.1535113174695299,-2888.8,0.10508472673694019,238.0,10.0,0.07218096531748965,1,6.0,False
d1_t00_ph022,d1_t06_ph398,real_longitudinal,2612.0,0.1704793550509249,265,28,0.10145482388973966,230.0909090909091,0.3904816667680532,396,11,0.15645989727380483,-2381.909090909091,0.22000231171712828,131.0,-17.0,0.05500507338406517,1,6.0,False
d1_t00_ph023,d1_t06_ph389,real_longitudinal,2267.0,0.1562344616009433,482,75,0.10630789589766211,321.25,0.43011295966490015,332,12,0.12918287937743192,-1945.75,0.27387849806395687,-150.0,-63.0,0.02287498347976981,1,6.0,False
d1_t00_ph024,d1_t06_ph400,real_longitudinal,1219.5,0.2549820647831111,288,39,0.11808118081180811,371.6666666666667,0.22500391216325413,408,37,0.18295964125560538,-847.8333333333333,-0.02997815261985695,120.0,-2.0,0.06487846044379726,1,6.0,False
d1_t00_ph025,d1_t06_ph395,real_longitudinal,1990.5,0.24177887726852149,335,33,0.08414971112785732,453.0,0.28012321472822177,170,7,0.12509197939661515,-1537.5,0.038344337459700284,-165.0,-26.0,0.040942268268757825,1,6.0,False
d1_t00_ph026,d1_t06_ph393,real_longitudinal,1463.3333333333333,0.38425648258071826,328,56,0.07471526195899772,689.2,0.27514776915693057,529,48,0.1535113174695299,-774.1333333333332,-0.1091087134237877,201.0,-8.0,0.07879605551053218,1,6.0,False
d1_t00_ph027,d1_t06_ph394,real_longitudinal,3965.0,0.05637828798165072,507,67,0.12786885245901639,1427.6666666666667,0.13886320063288907,588,45,0.13728694840065375,-2537.333333333333,0.08248491265123835,81.0,-22.0,0.009418095941637367,1,6.0,False
d1_t00_ph028,d1_t06_ph395,real_longitudinal,1422.0,0.47535051157147473,372,54,0.08720112517580872,453.0,0.28012321472822177,170,7,0.12509197939661515,-969.0,-0.19522729684325296,-202.0,-47.0,0.03789085422080643,1,6.0,False
d1_t00_ph029,d1_t06_ph384,real_longitudinal,4092.0,0.22086179218441113,285,30,0.06964809384164222,327.2,0.47002194090065796,215,18,0.13141809290953546,-3764.8,0.24916014871624684,-70.0,-12.0,0.06176999906789324,1,6.0,False
d1_t00_ph030,d1_t06_ph386,real_longitudinal,5094.0,0.2080156115419328,335,26,0.06576364350215941,489.25,0.2234188841457722,310,27,0.15840572304547776,-4604.75,0.015403272603839419,-25.0,1.0,0.09264207954331835,1,6.0,False
d1_t00_ph031,d1_t06_ph389,real_longitudinal,2219.5,0.09794126245132437,504,56,0.11353908537959,321.25,0.43011295966490015,332,12,0.12918287937743192,-1898.25,0.33217169721357576,-172.0,-44.0,0.015643793997841923,1,6.0,False
d1_t00_ph032,d1_t06_ph386,real_longitudinal,4275.0,0.039031100414918966,620,68,0.14502923976608187,489.25,0.2234188841457722,310,27,0.15840572304547776,-3785.75,0.18438778373085324,-310.0,-41.0,0.01337648327939589,1,6.0,False
d1_t00_ph033,d1_t06_ph393,real_longitudinal,4487.0,0.06755680211580992,566,113,0.12614218854468465,689.2,0.27514776915693057,529,48,0.1535113174695299,-3797.8,0.20759096704112065,-37.0,-65.0,0.02736912892484525,1,6.0,False
d1_t00_ph034,d1_t06_ph398,real_longitudinal,2451.5,0.18348821177026794,500,44,0.10197838058331633,230.0909090909091,0.3904816667680532,396,11,0.15645989727380483,-2221.409090909091,0.20699345499778524,-104.0,-33.0,0.05448151669048849,1,6.0,False
d1_t00_ph035,d1_t06_ph397,real_longitudinal,1052.25,0.16885434411094202,559,59,0.13281064385839866,808.3333333333334,0.2322369199447779,301,13,0.12412371134020618,-243.91666666666663,0.06338257583383589,-258.0,-46.0,-0.008686932518192483,1,6.0,False
d1_t00_ph036,d1_t06_ph393,real_longitudinal,2055.5,0.276693736932951,348,40,0.08465093651179761,689.2,0.27514776915693057,529,48,0.1535113174695299,-1366.3,-0.0015459677760204515,181.0,8.0,0.06886038095773228,1,6.0,False
d1_t00_ph037,d1_t06_ph401,real_longitudinal,1902.0,0.22829759337291416,508,58,0.13354363827549948,272.3333333333333,0.3839931971269599,239,4,0.14626682986536108,-1629.6666666666667,0.15569560375404573,-269.0,-54.0,0.012723191589861599,1,6.0,False
d1_t00_ph038,d1_t06_ph395,real_longitudinal,3827.0,0.3297054922693412,250,32,0.06532532009406847,453.0,0.28012321472822177,170,7,0.12509197939661515,-3374.0,-0.049582277541119435,-80.0,-25.0,0.05976665930254668,1,6.0,False
d1_t00_ph039,d1_t06_ph385,real_longitudinal,1379.6666666666667,0.2848614197658163,517,58,0.12490939840541193,333.2857142857143,0.36970836519645234,334,5,0.14316330904414917,-1046.3809523809525,0.08484694543063603,-183.0,-53.0,0.018253910638737242,1,6.0,False
d1_t00_ph040,d1_t06_ph400,real_longitudinal,4230.0,0.3427968036218172,302,43,0.07139479905437353,371.6666666666667,0.22500391216325413,408,37,0.18295964125560538,-3858.3333333333335,-0.11779289145856306,106.0,-6.0,0.11156484220123185,1,6.0,False
d1_t00_ph041,d1_t06_ph396,real_longitudinal,1671.6666666666667,0.31174474001680935,446,46,0.08893320039880359,711.3333333333334,0.3383320479510401,209,21,0.0979381443298969,-960.3333333333334,0.026587307934230753,-237.0,-25.0,0.009004943931093315,1,6.0,False
d1_t00_ph042,d1_t06_ph397,real_longitudinal,1951.5,0.10827783254080334,441,52,0.11299000768639508,808.3333333333334,0.2322369199447779,301,13,0.12412371134020618,-1143.1666666666665,0.12395908740397457,-140.0,-39.0,0.011133703653811097,1,6.0,False
d1_t00_ph043,d1_t06_ph395,real_longitudinal,3813.0,0.18160464655545497,366,51,0.0959874114870181,453.0,0.28012321472822177,170,7,0.12509197939661515,-3360.0,0.0985185681727668,-196.0,-44.0,0.02910456790959705,1,6.0,False
d1_t00_ph044,d1_t06_ph395,real_longitudinal,3687.0,0.18144135739649622,234,20,0.06346623270951994,453.0,0.28012321472822177,170,7,0.12509197939661515,-3234.0,0.09868185733172555,-64.0,-13.0,0.06162574668709521,1,6.0,False
d1_t00_ph001,d1_t08_ph463,real_longitudinal,457.3333333333333,0.27338908453121774,450,16,0.16399416909620992,478.0,0.3603269129143639,294,30,0.12301255230125523,20.666666666666686,0.08693782838314618,-156.0,14.0,-0.0409816167949547,1,8.0,False
d1_t00_ph002,d1_t08_ph479,real_longitudinal,398.3333333333333,0.2961673893814096,331,5,0.1384937238493724,316.75,0.5108090849030912,277,10,0.10931333859510656,-81.58333333333331,0.2146416955216816,-54.0,5.0,-0.029180385254265834,1,8.0,False
d1_t00_ph003,d1_t08_ph487,real_longitudinal,1938.0,0.31512917229421217,587,98,0.15144478844169246,345.6666666666667,0.39721720343955247,320,26,0.15429122468659595,-1592.3333333333333,0.0820880311453403,-267.0,-72.0,0.002846436244903494,1,8.0,False
d1_t00_ph004,d1_t08_ph471,real_longitudinal,3371.0,0.08856739498325586,378,24,0.11213289824977751,341.2857142857143,0.2961405615483832,375,22,0.15696944328170784,-3029.714285714286,0.20757316656512734,-3.0,-2.0,0.044836545031930325,1,8.0,False
d1_t00_ph005,d1_t08_ph480,real_longitudinal,926.75,0.2647269407386085,412,45,0.11114108443485297,435.4,0.33989704018962125,286,23,0.13137344970142398,-491.35,0.07517009945101277,-126.0,-22.0,0.020232365266571004,1,8.0,False
d1_t00_ph006,d1_t08_ph462,real_longitudinal,714.0,0.36884309671320625,472,36,0.13221288515406163,240.25,0.34147411461008775,333,20,0.1732570239334027,-473.75,-0.0273689821031185,-139.0,-16.0,0.04104413877934107,1,8.0,False
d1_t00_ph007,d1_t08_ph472,real_longitudinal,1297.6666666666667,0.2258740277063149,395,36,0.10146416645260724,294.1111111111111,0.33934990058393594,402,19,0.15187004155647904,-1003.5555555555557,0.11347587287762104,7.0,-17.0,0.0504058751038718,1,8.0,False
d1_t00_ph008,d1_t08_ph475,real_longitudinal,2934.0,0.32164298367037514,181,10,0.06169052488070893,304.42857142857144,0.3036641966149447,353,26,0.1656499296105115,-2629.5714285714284,-0.017978787055430434,172.0,16.0,0.10395940472980257,1,8.0,False
d1_t00_ph009,d1_t08_ph493,real_longitudinal,1566.0,0.185349787431275,312,26,0.09961685823754789,315.2,0.3860580228811944,248,14,0.15736040609137056,-1250.8,0.2007082354499194,-64.0,-12.0,0.05774354785382267,1,8.0,False
d1_t00_ph010,d1_t08_ph468,real_longitudinal,3392.0,0.06255666844838224,400,42,0.1179245283018868,241.88888888888889,0.441641168922002,296,16,0.13596692696371154,-3150.1111111111113,0.37908450047361975,-104.0,-26.0,0.01804239866182475,1,8.0,False
d1_t00_ph011,d1_t08_ph470,real_longitudinal,610.6666666666666,0.31890294093117527,381,29,0.10398471615720524,263.8,0.3675115287652152,451,8,0.1709628506444276,-346.8666666666666,0.04860858783403993,70.0,-21.0,0.06697813448722235,1,8.0,False
d1_t00_ph012,d1_t08_ph474,real_longitudinal,1868.5,0.40780195162673194,351,36,0.09392560877709392,327.6666666666667,0.3959166187777876,310,11,0.15768056968463887,-1540.8333333333333,-0.01188533284894433,-41.0,-25.0,0.06375496090754494,1,8.0,False
d1_t00_ph013,d1_t08_ph493,real_longitudinal,1643.5,0.39884891483960994,298,38,0.09066017645269242,315.2,0.3860580228811944,248,14,0.15736040609137056,-1328.3,-0.01279089195841554,-50.0,-24.0,0.06670022963867814,1,8.0,False
d1_t00_ph014,d1_t08_ph489,real_longitudinal,3276.0,0.24801442698407702,212,16,0.06471306471306472,315.6666666666667,0.20875815217370478,574,40,0.20204153467089053,-2960.3333333333335,-0.03925627481037225,362.0,24.0,0.13732846995782583,1,8.0,False
d1_t00_ph015,d1_t08_ph462,real_longitudinal,1207.6666666666667,0.27048166171992855,340,46,0.09384487993375655,240.25,0.34147411461008775,333,20,0.1732570239334027,-967.4166666666667,0.07099245289015921,-7.0,-26.0,0.07941214399964615,1,8.0,False
d1_t00_ph016,d1_t08_ph468,real_longitudinal,1730.5,0.3214714481953389,233,30,0.06732158335741115,241.88888888888889,0.441641168922002,296,16,0.13596692696371154,-1488.611111111111,0.1201697207266631,63.0,-14.0,0.0686453436063004,1,8.0,False
d1_t00_ph017,d1_t08_ph488,real_longitudinal,4506.0,0.0758909259882185,481,42,0.10674656014203285,273.1111111111111,0.2690697726499534,466,16,0.18958502847843775,-4232.888888888889,0.1931788466617349,-15.0,-26.0,0.0828384683364049,1,8.0,False
d1_t00_ph018,d1_t08_ph462,real_longitudinal,2639.0,0.5405039676072818,119,20,0.04509283819628647,240.25,0.34147411461008775,333,20,0.1732570239334027,-2398.75,-0.19902985299719406,214.0,0.0,0.12816418573711624,1,8.0,False
d1_t00_ph019,d1_t08_ph489,real_longitudinal,1284.6666666666667,0.17801509497284726,610,88,0.15827711468604047,315.6666666666667,0.20875815217370478,574,40,0.20204153467089053,-969.0,0.030743057200857515,-36.0,-48.0,0.04376441998485006,1,8.0,False
d1_t00_ph020,d1_t08_ph470,real_longitudinal,3626.0,0.23794845794317018,227,25,0.0626034197462769,263.8,0.3675115287652152,451,8,0.1709628506444276,-3362.2,0.12956307082204502,224.0,-17.0,0.1083594308981507,1,8.0,False
d1_t00_ph021,d1_t08_ph491,real_longitudinal,3578.0,0.17006304241999037,291,38,0.08133035215204025,452.25,0.40654428273737503,218,14,0.1205085682697623,-3125.75,0.23648124031738466,-73.0,-24.0,0.039178216117722056,1,8.0,False
d1_t00_ph022,d1_t08_ph470,real_longitudinal,2612.0,0.1704793550509249,265,28,0.10145482388973966,263.8,0.3675115287652152,451,8,0.1709628506444276,-2348.2,0.1970321737142903,186.0,-20.0,0.06950802675468794,1,8.0,False
d1_t00_ph023,d1_t08_ph475,real_longitudinal,2267.0,0.1562344616009433,482,75,0.10630789589766211,304.42857142857144,0.3036641966149447,353,26,0.1656499296105115,-1962.5714285714284,0.14742973501400142,-129.0,-49.0,0.05934203371284939,1,8.0,False
d1_t00_ph024,d1_t08_ph482,real_longitudinal,1219.5,0.2549820647831111,288,39,0.11808118081180811,382.57142857142856,0.29627055920642753,410,21,0.1530993278566094,-836.9285714285714,0.041288494423316446,122.0,-18.0,0.03501814704480129,1,8.0,False
d1_t00_ph025,d1_t08_ph465,real_longitudinal,1990.5,0.24177887726852149,335,33,0.08414971112785732,271.3333333333333,0.309832808675851,259,20,0.1590909090909091,-1719.1666666666667,0.06805393140732952,-76.0,-13.0,0.07494119796305176,1,8.0,False
d1_t00_ph026,d1_t08_ph479,real_longitudinal,1463.3333333333333,0.38425648258071826,328,56,0.07471526195899772,316.75,0.5108090849030912,277,10,0.10931333859510656,-1146.5833333333333,0.12655260232237292,-51.0,-46.0,0.03459807663610884,1,8.0,False
d1_t00_ph027,d1_t08_ph477,real_longitudinal,3965.0,0.05637828798165072,507,67,0.12786885245901639,251.71428571428572,0.24184753423248861,367,10,0.20828603859250852,-3713.285714285714,0.18546924625083788,-140.0,-57.0,0.08041718613349214,1,8.0,False
d1_t00_ph028,d1_t08_ph486,real_longitudinal,1422.0,0.47535051157147473,372,54,0.08720112517580872,279.875,0.31157720670711264,356,15,0.15899955337204108,-1142.125,-0.1637733048643621,-16.0,-39.0,0.07179842819623236,1,8.0,False
d1_t00_ph029,d1_t08_ph493,real_longitudinal,4092.0,0.22086179218441113,285,30,0.06964809384164222,315.2,0.3860580228811944,248,14,0.15736040609137056,-3776.8,0.16519623069678327,-37.0,-16.0,0.08771231224972834,1,8.0,False
d1_t00_ph030,d1_t08_ph482,real_longitudinal,5094.0,0.2080156115419328,335,26,0.06576364350215941,382.57142857142856,0.29627055920642753,410,21,0.1530993278566094,-4711.428571428572,0.08825494766449474,75.0,-5.0,0.08733568435445,1,8.0,False
d1_t00_ph031,d1_t08_ph474,real_longitudinal,2219.5,0.09794126245132437,504,56,0.11353908537959,327.6666666666667,0.3959166187777876,310,11,0.15768056968463887,-1891.8333333333333,0.2979753563264632,-194.0,-45.0,0.04414148430504887,1,8.0,False
d1_t00_ph032,d1_t08_ph474,real_longitudinal,4275.0,0.039031100414918966,620,68,0.14502923976608187,327.6666666666667,0.3959166187777876,310,11,0.15768056968463887,-3947.3333333333335,0.35688551836286864,-310.0,-57.0,0.012651329918556997,1,8.0,False
d1_t00_ph033,d1_t08_ph474,real_longitudinal,4487.0,0.06755680211580992,566,113,0.12614218854468465,327.6666666666667,0.3959166187777876,310,11,0.15768056968463887,-4159.333333333333,0.32835981666197767,-256.0,-102.0,0.03153838113995422,1,8.0,False
d1_t00_ph034,d1_t08_ph487,real_longitudinal,2451.5,0.18348821177026794,500,44,0.10197838058331633,345.6666666666667,0.39721720343955247,320,26,0.15429122468659595,-2105.8333333333335,0.21372899166928452,-180.0,-18.0,0.05231284410327962,1,8.0,False
d1_t00_ph035,d1_t08_ph471,real_longitudinal,1052.25,0.16885434411094202,559,59,0.13281064385839866,341.2857142857143,0.2961405615483832,375,22,0.15696944328170784,-710.9642857142858,0.12728621743744117,-184.0,-37.0,0.024158799423309174,1,8.0,False
d1_t00_ph036,d1_t08_ph466,real_longitudinal,2055.5,0.276693736932951,348,40,0.08465093651179761,337.0,0.3331919271323415,378,26,0.16023738872403562,-1718.5,0.05649819019939051,30.0,-14.0,0.075586452212238,1,8.0,False
d1_t00_ph037,d1_t08_ph472,real_longitudinal,1902.0,0.22829759337291416,508,58,0.13354363827549948,294.1111111111111,0.33934990058393594,402,19,0.15187004155647904,-1607.888888888889,0.11105230721102177,-106.0,-39.0,0.018326403280979564,1,8.0,False
d1_t00_ph038,d1_t08_ph461,real_longitudinal,3827.0,0.3297054922693412,250,32,0.06532532009406847,290.22222222222223,0.3724351017030328,371,23,0.14203675344563552,-3536.777777777778,0.042729609433691584,121.0,-9.0,0.07671143335156705,1,8.0,False
d1_t00_ph039,d1_t08_ph464,real_longitudinal,1379.6666666666667,0.2848614197658163,517,58,0.12490939840541193,262.7142857142857,0.28689040039117825,329,19,0.1789015769439913,-1116.952380952381,0.0020289806253619425,-188.0,-39.0,0.05399217853857938,1,8.0,False
d1_t00_ph040,d1_t08_ph463,real_longitudinal,4230.0,0.3427968036218172,302,43,0.07139479905437353,478.0,0.3603269129143639,294,30,0.12301255230125523,-3752.0,0.017530109292546725,-8.0,-13.0,0.0516177532468817,1,8.0,False
d1_t00_ph041,d1_t08_ph486,real_longitudinal,1671.6666666666667,0.31174474001680935,446,46,0.08893320039880359,279.875,0.31157720670711264,356,15,0.15899955337204108,-1391.7916666666667,-0.0001675333096967102,-90.0,-31.0,0.07006635297323749,1,8.0,False
d1_t00_ph042,d1_t08_ph484,real_longitudinal,1951.5,0.10827783254080334,441,52,0.11299000768639508,347.2857142857143,0.309598416274212,367,18,0.15096668037844507,-1604.2142857142858,0.20132058373340864,-74.0,-34.0,0.03797667269204999,1,8.0,False
d1_t00_ph043,d1_t08_ph483,real_longitudinal,3813.0,0.18160464655545497,366,51,0.0959874114870181,393.6666666666667,0.3484338077962363,347,30,0.14690939881456394,-3419.3333333333335,0.16682916124078132,-19.0,-21.0,0.05092198732754584,1,8.0,False
d1_t00_ph044,d1_t08_ph476,real_longitudinal,3687.0,0.18144135739649622,234,20,0.06346623270951994,265.5,0.38080149094985083,335,16,0.15772128060263654,-3421.5,0.1993601335533546,101.0,-4.0,0.0942550478931166,1,8.0,False
d1_t00_ph001,d1_t10_ph630,real_longitudinal,457.3333333333333,0.27338908453121774,450,16,0.16399416909620992,317.5,0.4292792710022739,156,8,0.12283464566929134,-139.83333333333331,0.15589018647105618,-294.0,-8.0,-0.04115952342691859,1,10.0,False
d1_t00_ph002,d1_t10_ph610,real_longitudinal,398.3333333333333,0.2961673893814096,331,5,0.1384937238493724,291.7142857142857,0.3674933039531048,292,13,0.14299706170421156,-106.61904761904759,0.07132591457169524,-39.0,8.0,0.004503337854839168,1,10.0,False
d1_t00_ph003,d1_t10_ph637,real_longitudinal,1938.0,0.31512917229421217,587,98,0.15144478844169246,521.5,0.4175639611783744,384,19,0.12272291466922339,-1416.5,0.10243478888416224,-203.0,-79.0,-0.02872187377246907,1,10.0,False
d1_t00_ph004,d1_t10_ph623,real_longitudinal,3371.0,0.08856739498325586,378,24,0.11213289824977751,342.3333333333333,0.2673677625478961,562,31,0.18240830899058746,-3028.6666666666665,0.17880036756464027,184.0,7.0,0.07027541074080995,1,10.0,False
d1_t00_ph005,d1_t10_ph638,real_longitudinal,926.75,0.2647269407386085,412,45,0.11114108443485297,450.8,0.33952465455502223,329,7,0.14596273291925466,-475.95,0.07479771381641376,-83.0,-38.0,0.03482164848440168,1,10.0,False
d1_t00_ph006,d1_t10_ph610,real_longitudinal,714.0,0.36884309671320625,472,36,0.13221288515406163,291.7142857142857,0.3674933039531048,292,13,0.14299706170421156,-422.2857142857143,-0.0013497927601014426,-180.0,-23.0,0.010784176550149932,1,10.0,False
d1_t00_ph007,d1_t10_ph622,real_longitudinal,1297.6666666666667,0.2258740277063149,395,36,0.10146416645260724,438.14285714285717,0.30881489287104974,448,23,0.14607107923051843,-859.5238095238096,0.08294086516473484,53.0,-13.0,0.04460691277791119,1,10.0,False
d1_t00_ph008,d1_t10_ph630,real_longitudinal,2934.0,0.32164298367037514,181,10,0.06169052488070893,317.5,0.4292792710022739,156,8,0.12283464566929134,-2616.5,0.10763628733189878,-25.0,-2.0,0.061144120788582404,1,10.0,False
d1_t00_ph009,d1_t10_ph622,real_longitudinal,1566.0,0.185349787431275,312,26,0.09961685823754789,438.14285714285717,0.30881489287104974,448,23,0.14607107923051843,-1127.857142857143,0.12346510543977474,136.0,-3.0,0.046454220992970544,1,10.0,False
d1_t00_ph010,d1_t10_ph621,real_longitudinal,3392.0,0.06255666844838224,400,42,0.1179245283018868,836.25,0.1882353200078722,441,13,0.13183856502242153,-2555.75,0.12567865155948993,41.0,-29.0,0.013914036720534734,1,10.0,False
d1_t00_ph011,d1_t10_ph610,real_longitudinal,610.6666666666666,0.31890294093117527,381,29,0.10398471615720524,291.7142857142857,0.3674933039531048,292,13,0.14299706170421156,-318.9523809523809,0.04859036302192954,-89.0,-16.0,0.03901234554700632,1,10.0,False
d1_t00_ph012,d1_t10_ph618,real_longitudinal,1868.5,0.40780195162673194,351,36,0.09392560877709392,547.3333333333334,0.2545749778902882,463,37,0.14098660170523752,-1321.1666666666665,-0.15322697373644373,112.0,1.0,0.0470609929281436,1,10.0,False
d1_t00_ph013,d1_t10_ph613,real_longitudinal,1643.5,0.39884891483960994,298,38,0.09066017645269242,364.0,0.5003624458232268,130,4,0.11904761904761904,-1279.5,0.10151353098361682,-168.0,-34.0,0.02838744259492662,1,10.0,False
